timestamp,hostname,empresa_id,servidor_id,mac_address,ip,cpu,ram,disco,health_score,status_cpu,status_ram,status_disco,temp_max_cpu,status_temperatura,margem_termica,status_margem,temperatura_ambiente,clima,umidade,fan_principal_rpm,indice_resfriamento,status_resfriamento,throttling,bytes_recv,bytes_sent,pack_recv,pack_sent,packet_loss_internet,latency_min_ms,latency_avg_ms,latency_max_ms,lat_adsb_rastreamento,lat_rastreamento_correlacao,lat_correlacao_rotas,lat_rotas_api,lat_api_bd,lat_bd_sync,rastreamento_mbps,rotas_mbps,correlacao_mbps,api_gateway_mbps,bd_mbps,sync_service_mbps,rastreamento_loss,correlacao_loss,rotas_loss,api_loss,bd_loss,sync_loss,opensky_timestamp,total_aeronaves,avg_adsb_update_seconds
2026-05-24 03:51:59,Server-4,4,12,11:cb:9d:27:40:54,192.168.243.29,65.4,55.1,36.2,47.77,estavel,estavel,estavel,81.9,normal,13.1,boa,25.53,céu limpo,68,1648,58.2,ruim,NAO,310591970,480518610,647180,651571,4.71,28,23.5,127,80.44,27.22,60.31,99.28,85.1,15.85,24.39,48.53,35.26,13.0,25.11,32.14,0.68,1.46,1.43,1.67,3.0,2.61,1714463294,333,14.2
2026-05-24 03:52:59,Server-10,2,12,c8:39:2d:66:54:a4,192.168.108.157,13.5,46.8,86.3,51.13,estavel,estavel,alerta,92.9,normal,2.1,boa,21.61,nublado,42,2073,79.5,moderada,SIM,411785619,132734672,792186,234745,1.21,9,49.4,192,92.25,41.28,60.1,45.78,49.53,17.52,1.86,6.04,37.59,21.27,38.47,4.27,1.82,2.25,0.56,1.01,2.93,0.12,1779162542,416,2.21
2026-05-24 03:53:59,Server-1,3,3,cd:f7:8e:cd:53:fc,192.168.73.34,88.0,19.3,43.5,49.73,alerta,estavel,estavel,42.5,normal,52.5,ruim,25.18,céu limpo,39,4206,58.5,excelente,NAO,882224663,215863455,316990,499322,2.24,25,40.0,120,97.43,74.1,27.26,71.05,53.48,11.81,17.12,20.71,24.76,34.08,46.83,4.94,1.72,2.47,0.02,1.44,0.86,1.73,1746027934,386,58.34
2026-05-24 03:54:59,Server-4,3,9,8e:a9:f8:f5:da:83,192.168.192.188,11.0,24.5,45.6,72.97,estavel,estavel,estavel,56.1,alta,38.9,excelente,33.41,céu limpo,65,3221,90.4,moderada,SIM,296829314,466723736,307315,719937,4.33,28,70.2,190,81.67,68.71,98.68,21.09,11.98,14.96,20.57,29.54,28.27,33.2,16.47,44.69,1.6,1.89,2.47,0.83,2.33,0.98,1773684553,359,56.6
2026-05-24 03:55:59,Server-6,5,2,0d:6e:7c:8f:8a:e9,192.168.123.63,32.9,94.4,68.7,34.67,estavel,critico,estavel,83.0,alta,12.0,ruim,21.24,nublado,74,1370,76.2,boa,NAO,583300624,501983387,315684,634623,1.61,20,59.4,159,39.84,13.49,14.95,99.72,62.11,89.94,44.25,10.57,24.87,46.44,15.13,46.71,1.48,2.89,1.29,0.34,2.19,0.8,1744346141,32,58.45
2026-05-24 03:56:59,Server-7,5,5,2c:0a:6d:72:ff:c5,192.168.23.187,82.6,60.2,61.2,32.0,alerta,estavel,estavel,88.1,normal,6.9,excelente,23.72,chuva forte,51,4488,47.0,boa,NAO,748566633,835612579,509801,663150,0.68,17,71.8,165,64.57,26.5,42.83,39.18,48.71,31.42,40.93,21.2,25.84,23.63,39.19,45.39,2.12,1.66,0.86,2.02,2.06,2.56,1762170073,478,9.34
2026-05-24 03:57:59,Server-2,1,2,9f:56:47:d7:12:93,192.168.218.13,71.7,98.1,53.7,25.5,alerta,critico,estavel,55.1,normal,39.9,ruim,21.5,nublado,72,1590,78.7,excelente,SIM,260336655,657508105,147927,801573,3.71,30,33.0,167,46.55,85.68,87.81,56.84,78.65,87.88,43.89,44.7,37.1,17.65,43.14,35.87,2.8,0.85,0.62,2.25,2.05,0.01,1763745026,452,18.59
2026-05-24 03:58:59,Server-6,1,9,29:96:d6:40:f8:19,192.168.5.180,57.1,19.0,22.6,67.1,estavel,estavel,estavel,47.6,alta,47.4,boa,28.7,nublado,90,1556,99.4,ruim,NAO,295189568,429757498,825841,745117,3.62,20,61.2,128,86.1,46.43,79.02,29.36,69.73,59.34,37.82,38.13,14.48,43.55,43.83,2.81,1.16,1.14,1.21,0.74,2.79,0.05,1750630164,115,20.71
2026-05-24 03:59:59,Server-4,1,2,7b:2f:74:68:f4:43,192.168.33.139,63.7,56.0,28.4,50.63,estavel,estavel,estavel,39.8,normal,55.2,boa,24.14,chuva forte,31,3324,53.2,ruim,SIM,195679967,849995618,407493,384633,4.74,17,75.0,183,12.35,69.18,23.38,18.48,20.95,92.91,41.62,36.5,3.51,9.77,7.63,22.41,2.62,1.82,2.6,1.79,1.57,0.12,1706355178,345,16.57
2026-05-24 04:00:59,Server-5,2,15,33:d7:cd:34:05:b2,192.168.157.191,51.0,75.7,40.7,44.2,estavel,alerta,estavel,68.3,critica,26.7,boa,33.3,céu limpo,65,1471,92.5,boa,NAO,619979617,595206607,728216,837745,1.05,30,25.6,84,40.63,86.87,23.27,50.19,52.74,22.08,46.95,48.12,22.21,36.56,10.91,5.82,2.78,0.67,2.55,1.65,0.66,1.52,1785059382,51,53.3
2026-05-24 04:01:59,Server-7,1,19,65:e0:82:fe:8a:49,192.168.108.119,31.9,49.0,89.2,43.3,estavel,estavel,alerta,59.8,normal,35.2,ruim,32.77,chuva leve,99,3568,76.0,moderada,SIM,691764096,386172290,627266,590303,0.48,19,47.0,97,63.1,92.35,22.02,60.22,92.96,78.88,30.78,43.23,24.33,32.96,45.62,9.33,0.48,2.16,1.62,1.28,2.63,0.63,1705144281,65,24.13
2026-05-24 04:02:59,Server-2,5,1,be:f2:76:10:00:a6,192.168.72.128,63.2,78.8,83.9,24.7,estavel,alerta,alerta,58.6,alta,36.4,excelente,17.49,chuva forte,59,1326,98.1,moderada,SIM,205472234,122457179,747532,421011,4.83,26,59.4,136,24.85,64.56,77.95,90.17,87.66,12.38,47.11,14.87,10.13,34.13,12.57,18.9,0.54,2.79,1.34,1.45,0.87,2.4,1723139497,474,30.24
2026-05-24 04:03:59,Server-7,1,2,8d:9e:12:b6:61:b9,192.168.147.231,28.1,79.3,27.0,55.2,estavel,alerta,estavel,76.0,alta,19.0,ruim,30.88,céu limpo,96,4230,55.1,ruim,NAO,219626480,259867227,420137,416688,4.38,30,31.2,194,69.47,73.86,34.22,37.93,90.07,99.61,10.69,11.22,25.29,42.15,2.51,27.98,1.64,2.24,2.28,1.86,2.1,1.41,1719295042,183,41.56
2026-05-24 04:04:59,Server-8,1,1,40:42:3b:48:9e:04,192.168.99.80,34.9,31.1,60.1,57.97,estavel,estavel,estavel,38.1,normal,56.9,boa,30.49,céu limpo,78,3720,77.8,boa,NAO,300642896,746215388,254355,104096,2.64,11,75.4,97,23.75,34.61,55.93,56.13,58.98,41.91,21.82,33.37,33.75,8.21,22.71,16.15,0.56,1.68,2.84,0.63,0.65,0.95,1722142606,373,45.34
2026-05-24 04:05:59,Server-9,5,18,b7:ce:f0:d2:74:62,192.168.15.50,14.1,58.9,54.5,57.5,estavel,estavel,estavel,55.4,critica,39.6,excelente,21.58,chuva leve,59,3402,78.8,ruim,SIM,111556959,788289303,764965,857243,3.2,18,59.7,158,97.73,15.89,76.96,96.91,81.8,80.28,31.89,22.46,33.98,26.88,7.79,28.73,2.63,2.51,1.56,0.83,0.78,0.72,1718811507,90,33.21
2026-05-24 04:06:59,Server-5,3,15,78:88:70:2e:ff:29,192.168.44.91,30.4,82.9,73.2,37.83,estavel,alerta,estavel,50.7,alta,44.3,boa,32.85,chuva leve,87,3902,94.2,moderada,SIM,376919352,127994464,733385,736280,0.38,26,35.9,175,63.5,89.79,45.14,50.69,34.85,24.71,4.02,21.58,28.9,29.34,14.11,22.85,0.92,0.4,1.58,2.5,0.88,0.58,1778359843,157,55.55
2026-05-24 04:07:59,Server-3,3,11,6b:50:ba:0c:da:33,192.168.199.147,81.2,45.6,30.5,47.57,alerta,estavel,estavel,78.8,normal,16.2,ruim,24.35,nublado,66,3740,56.1,moderada,NAO,186091866,786961847,333172,526303,0.43,28,45.6,160,71.51,92.62,83.44,40.62,67.34,13.52,31.97,7.54,49.19,14.39,28.78,20.04,0.45,2.45,2.21,0.92,0.54,2.66,1765486881,145,51.61
2026-05-24 04:08:59,Server-9,3,2,42:10:d6:6f:2a:88,192.168.8.238,52.0,10.1,37.0,66.97,estavel,estavel,estavel,37.0,alta,58.0,boa,24.59,céu limpo,65,1763,67.2,excelente,NAO,713658647,254712734,674339,819168,2.3,10,34.5,112,82.7,76.79,82.9,99.03,97.06,33.66,34.32,39.92,10.15,1.11,7.48,38.49,2.15,1.08,0.24,1.43,0.69,0.21,1749422425,366,22.59
2026-05-24 04:09:59,Server-6,5,6,66:a4:01:28:e5:5d,192.168.236.226,80.2,92.8,52.5,24.83,alerta,critico,estavel,37.6,alta,57.4,boa,28.58,chuva leve,85,2250,49.8,excelente,SIM,116522750,571347091,378645,434314,4.31,12,31.0,186,21.91,29.83,85.54,39.45,47.97,53.55,30.09,1.45,7.94,36.3,25.14,6.73,1.94,0.99,2.16,2.85,0.47,0.82,1736314179,196,15.68
2026-05-24 04:10:59,Server-1,3,14,c9:c0:4b:9a:69:29,192.168.235.214,25.3,62.4,93.3,39.67,estavel,estavel,alerta,70.3,normal,24.7,excelente,22.71,nublado,42,1920,68.7,ruim,SIM,249753949,575996582,334410,141206,1.83,19,24.9,94,45.03,99.92,39.81,73.0,49.08,88.69,24.05,46.85,44.88,33.94,10.46,21.9,0.23,0.72,2.61,2.29,0.96,2.16,1762074538,401,18.55
2026-05-24 04:11:59,Server-10,5,2,60:57:e7:c0:49:c3,192.168.169.121,88.0,64.7,51.7,31.87,alerta,estavel,estavel,42.9,critica,52.1,boa,23.03,céu limpo,36,3416,55.3,ruim,NAO,891432772,286007497,502641,185027,4.56,10,47.2,147,41.27,89.75,27.63,80.86,24.96,79.06,44.31,20.51,12.97,12.07,39.08,15.67,1.43,0.01,2.99,1.36,0.97,0.42,1792762526,417,41.93
2026-05-24 04:12:59,Server-3,3,6,e7:33:ad:04:bf:5e,192.168.61.121,58.8,20.4,90.2,43.53,estavel,estavel,alerta,40.7,normal,54.3,excelente,21.76,nublado,58,1708,96.0,ruim,NAO,545428908,515584667,205447,195746,4.82,21,72.5,97,80.13,71.26,50.28,98.41,27.47,64.28,24.26,40.19,24.39,27.06,9.64,36.12,2.35,2.04,2.64,0.81,2.38,0.54,1789389685,263,18.2
2026-05-24 04:13:59,Server-9,4,7,a8:4c:0f:38:64:2b,192.168.61.117,20.7,61.8,75.9,47.2,estavel,estavel,estavel,61.0,critica,34.0,excelente,29.77,chuva forte,70,3891,97.2,ruim,NAO,898126474,684239086,306432,610539,4.71,11,79.9,155,75.38,83.98,51.77,84.86,79.74,32.18,42.84,36.77,32.37,14.08,11.52,43.26,0.62,0.02,0.73,2.98,1.25,0.73,1712036536,66,12.39
2026-05-24 04:14:59,Server-10,1,5,a8:75:02:e0:b2:8a,192.168.84.62,34.8,79.1,40.1,48.67,estavel,alerta,estavel,91.4,alta,3.6,excelente,18.24,nublado,50,1780,87.4,moderada,NAO,546118717,427398173,266838,578774,0.83,26,77.3,197,67.25,84.78,91.93,52.12,61.77,51.66,6.97,35.4,37.79,7.71,43.27,10.37,1.87,2.94,0.46,2.6,0.75,0.59,1703038502,320,4.28
2026-05-24 04:15:59,Server-3,3,6,15:e1:19:0d:d3:6c,192.168.13.230,82.2,25.3,77.7,38.27,alerta,estavel,estavel,69.8,normal,25.2,boa,26.56,nublado,49,3262,95.7,boa,SIM,527600485,473938321,845916,692323,4.1,18,73.3,160,27.96,91.14,69.37,65.44,27.04,95.68,22.95,2.64,23.84,31.49,44.88,20.1,0.05,0.58,1.49,0.5,1.29,1.26,1740614260,158,17.36
2026-05-24 04:16:59,Server-1,2,13,f3:51:4a:ef:32:0b,192.168.116.223,7.4,16.7,70.3,68.53,estavel,estavel,estavel,36.2,normal,58.8,excelente,20.59,chuva leve,36,3109,52.8,ruim,NAO,387510653,606593216,385765,735295,1.84,21,79.2,100,19.56,87.44,46.32,11.39,72.24,55.53,19.34,49.36,9.14,32.56,5.45,48.01,2.19,0.55,1.92,1.42,1.97,0.3,1717736074,327,10.27
2026-05-24 04:17:59,Server-2,5,4,c4:a8:b6:bd:ab:5a,192.168.130.248,92.4,30.6,49.1,42.63,critico,estavel,estavel,82.0,normal,13.0,boa,15.13,chuva leve,88,3435,61.0,boa,SIM,823997185,112237768,292880,182041,2.94,13,28.4,81,91.77,57.78,98.6,16.02,49.19,58.09,31.44,34.1,33.86,34.38,32.4,44.24,0.19,0.93,2.97,0.97,0.41,2.68,1704946864,118,43.53
2026-05-24 04:18:59,Server-6,1,6,6c:b4:1e:8d:bd:8d,192.168.172.95,61.8,39.9,25.4,57.63,estavel,estavel,estavel,83.1,alta,11.9,ruim,21.96,chuva leve,73,4420,52.3,ruim,NAO,488863410,155200208,582197,687186,0.89,21,56.6,139,50.03,19.66,55.72,50.36,62.08,53.85,27.1,25.17,23.55,25.39,18.66,14.44,1.94,2.45,1.36,0.18,2.71,2.41,1738756748,33,13.54
2026-05-24 04:19:59,Server-2,4,5,db:78:ff:9f:ee:51,192.168.207.226,18.8,50.3,25.4,68.5,estavel,estavel,estavel,70.5,critica,24.5,ruim,29.77,nublado,38,2191,56.3,boa,SIM,355070374,558309950,220584,499376,1.97,10,71.5,171,24.9,50.91,76.75,42.08,36.04,56.81,49.71,24.94,13.22,15.6,17.05,47.92,2.04,1.63,1.02,2.41,2.98,1.54,1746806268,395,30.88
2026-05-24 04:20:59,Server-8,1,9,b1:15:e5:ae:a8:a0,192.168.139.55,71.4,59.8,41.8,42.33,alerta,estavel,estavel,89.4,critica,5.6,boa,19.78,chuva leve,41,3828,82.3,excelente,SIM,783651942,100992911,505239,451346,0.33,17,67.5,131,36.22,49.8,40.69,18.44,93.74,41.59,19.82,49.24,3.22,39.9,4.54,47.15,2.28,2.7,2.24,2.22,1.86,2.68,1782561540,27,2.99
2026-05-24 04:21:59,Server-7,2,10,ec:36:2e:4f:02:16,192.168.87.37,55.3,24.7,38.1,60.63,estavel,estavel,estavel,38.6,normal,56.4,excelente,19.6,céu limpo,35,4132,100.0,ruim,NAO,805070329,192738622,613024,104890,3.46,10,78.7,113,49.94,67.51,38.38,41.97,66.05,36.46,9.14,38.52,2.03,20.22,38.73,41.01,2.25,2.61,2.07,1.44,2.37,0.89,1730590269,388,13.03
2026-05-24 04:22:59,Server-10,4,5,ce:07:08:72:53:89,192.168.5.147,69.4,75.5,63.8,30.43,estavel,alerta,estavel,82.7,normal,12.3,ruim,21.26,céu limpo,43,3130,78.7,excelente,NAO,567470252,426368412,889111,221717,1.28,7,44.7,188,69.04,42.03,27.76,98.18,86.16,19.19,21.77,5.78,41.52,41.2,7.74,45.45,0.6,1.6,1.23,0.4,2.12,1.12,1740397654,171,41.11
2026-05-24 04:23:59,Server-3,3,2,f7:34:44:67:be:1d,192.168.174.85,98.2,23.0,37.0,47.27,critico,estavel,estavel,64.3,alta,30.7,ruim,22.78,céu limpo,73,2599,63.8,ruim,NAO,575657329,791517044,710280,169547,3.98,12,56.7,173,87.21,40.37,62.56,88.57,87.61,89.89,37.97,4.32,20.21,49.29,44.39,29.52,0.19,0.37,0.68,0.68,2.93,2.12,1717020868,279,15.08
2026-05-24 04:24:59,Server-7,4,6,0b:5f:1a:da:91:73,192.168.178.227,80.4,20.3,46.4,50.97,alerta,estavel,estavel,59.6,normal,35.4,ruim,25.55,céu limpo,52,2376,65.0,boa,SIM,344805882,656855255,633542,483816,0.25,26,28.5,105,69.95,51.79,10.41,39.85,84.11,98.61,1.38,14.72,21.47,44.4,26.25,9.59,2.8,1.5,2.45,1.96,1.49,1.22,1759705353,237,38.47
2026-05-24 04:25:59,Server-8,3,18,0a:cb:40:26:58:cc,192.168.8.7,22.3,56.6,85.6,45.17,estavel,estavel,alerta,46.5,critica,48.5,ruim,21.9,nublado,78,4388,70.9,moderada,SIM,894344070,666241672,380155,180630,4.97,22,51.0,118,45.72,54.14,29.2,40.88,67.21,37.56,41.55,9.94,39.9,42.54,36.64,1.84,1.62,1.51,2.88,2.37,2.34,2.04,1792655693,83,41.23
2026-05-24 04:26:59,Server-7,5,5,b7:b3:f0:b2:31:37,192.168.203.192,17.2,98.8,83.0,33.67,estavel,critico,alerta,92.3,normal,2.7,excelente,32.71,céu limpo,32,3868,65.5,ruim,NAO,552960875,357786063,518131,451153,0.69,11,49.2,124,66.86,23.28,71.59,22.51,40.33,83.5,14.93,44.18,15.28,48.2,13.54,30.23,1.07,1.62,2.19,0.22,2.09,0.25,1730274435,460,33.72
2026-05-24 04:27:59,Server-7,3,12,a9:06:3c:fb:06:2b,192.168.84.49,44.3,99.2,54.5,34.0,estavel,critico,estavel,54.8,normal,40.2,ruim,19.02,chuva leve,30,2041,95.2,excelente,SIM,764718874,509268505,641226,896001,2.01,17,67.7,165,66.01,69.32,52.07,59.86,65.88,59.68,20.02,29.93,39.82,4.14,28.95,24.24,1.04,2.32,2.22,1.29,0.33,0.45,1727454228,445,25.27
2026-05-24 04:28:59,Server-7,1,18,1c:fe:49:d7:fa:d8,192.168.76.207,98.3,52.3,87.9,20.5,critico,estavel,alerta,65.2,alta,29.8,ruim,18.79,nublado,78,3078,94.1,excelente,NAO,865974658,656388833,729833,850214,3.45,16,47.1,165,85.33,13.59,95.11,96.03,58.94,20.78,40.97,3.13,26.0,8.75,28.01,9.58,2.67,2.19,0.53,0.66,2.9,1.58,1790341992,259,49.28
2026-05-24 04:29:59,Server-3,3,2,8e:d6:8c:bd:b2:56,192.168.226.86,75.6,14.9,83.1,42.13,alerta,estavel,alerta,82.5,normal,12.5,boa,33.04,céu limpo,59,3953,69.0,excelente,SIM,135849001,301975315,104039,605094,2.87,12,56.6,163,96.91,55.01,71.46,71.65,22.63,17.39,15.25,16.2,2.45,16.24,31.04,13.08,2.57,2.02,0.63,2.06,0.67,1.83,1778012812,165,57.3
2026-05-24 04:30:59,Server-6,3,13,e8:24:b9:a1:99:eb,192.168.65.67,14.6,18.1,31.0,78.77,estavel,estavel,estavel,77.3,alta,17.7,excelente,17.31,chuva forte,74,1943,78.9,excelente,NAO,566318011,114373068,696046,350517,3.04,25,30.3,171,18.51,63.0,28.99,57.74,21.75,12.67,41.77,13.88,33.01,11.42,9.8,31.98,1.47,0.5,1.28,2.2,1.91,0.87,1734189671,260,12.11
2026-05-24 04:31:59,Server-5,5,8,0c:ae:c6:0b:58:1a,192.168.32.34,36.0,24.2,28.0,70.6,estavel,estavel,estavel,64.3,alta,30.7,boa,17.71,chuva leve,32,1628,97.2,moderada,NAO,127903679,708959069,481812,264549,4.87,16,65.6,184,32.04,27.09,27.83,89.53,34.76,39.29,31.44,1.96,19.04,5.81,40.32,44.09,2.91,2.23,0.95,1.44,1.19,0.04,1743650422,289,12.37
2026-05-24 04:32:59,Server-9,5,1,66:1e:90:0a:03:41,192.168.163.115,5.1,35.3,70.2,63.13,estavel,estavel,estavel,61.4,normal,33.6,ruim,16.12,chuva forte,30,1850,60.2,boa,NAO,734146392,341463888,867814,889075,2.97,19,22.6,164,80.81,18.61,45.75,39.05,66.74,15.81,11.48,45.22,16.34,1.27,32.97,3.3,1.46,1.06,1.38,2.11,0.8,0.21,1723959932,371,47.87
2026-05-24 04:33:59,Server-7,4,9,69:22:d8:99:7e:65,192.168.147.120,48.5,16.7,55.8,59.67,estavel,estavel,estavel,35.1,normal,59.9,excelente,18.69,chuva forte,52,3438,45.4,boa,NAO,686784969,342631974,402262,686097,4.99,16,75.6,159,47.06,18.97,63.3,99.96,42.52,81.86,31.31,27.47,11.74,39.31,1.06,8.22,1.09,2.76,1.88,0.89,2.12,2.82,1751777668,162,8.0
2026-05-24 04:34:59,Server-10,4,7,50:32:18:28:f5:50,192.168.253.131,60.4,33.5,87.1,39.67,estavel,estavel,alerta,42.3,alta,52.7,excelente,31.77,chuva leve,92,1714,63.4,excelente,SIM,245533100,427706605,816899,270646,3.87,13,45.5,155,95.71,86.66,12.53,91.62,28.03,10.22,12.58,35.25,31.44,40.87,1.03,25.56,0.41,0.96,0.84,0.29,1.97,0.02,1716480894,34,30.4
2026-05-24 04:35:59,Server-6,2,2,f8:61:22:e2:40:d2,192.168.97.232,54.5,74.3,32.2,46.33,estavel,estavel,estavel,57.5,critica,37.5,excelente,33.55,chuva forte,42,1524,86.0,ruim,NAO,662513878,545634474,603643,210920,3.43,12,62.0,100,62.59,19.74,86.67,83.92,69.54,31.76,45.57,26.25,15.64,39.64,22.81,25.63,0.1,1.7,1.07,1.86,2.17,2.24,1777488538,180,10.57
2026-05-24 04:36:59,Server-3,4,5,4e:b3:a3:98:17:2d,192.168.130.12,44.9,35.4,59.5,53.4,estavel,estavel,estavel,42.0,alta,53.0,boa,27.0,chuva forte,71,3017,59.7,ruim,SIM,663298550,130222807,391037,286498,2.87,7,52.5,108,85.74,77.58,53.4,29.9,29.42,45.21,21.65,19.19,9.75,38.68,43.43,27.15,2.45,2.57,1.09,2.7,2.25,1.55,1793055756,207,21.61
2026-05-24 04:37:59,Server-3,3,4,aa:5d:14:5c:13:c2,192.168.94.41,57.8,60.7,62.4,39.7,estavel,estavel,estavel,89.7,alta,5.3,excelente,21.97,chuva forte,64,2828,93.8,moderada,SIM,748089803,342851425,497747,603129,4.24,19,37.0,130,43.83,61.86,80.89,95.59,15.94,97.91,35.78,5.82,18.13,21.03,17.09,40.0,0.24,2.98,1.46,0.17,1.61,1.39,1718566067,77,39.4
2026-05-24 04:38:59,Server-1,4,8,cb:dd:44:cf:42:c1,192.168.46.175,87.0,67.8,90.0,18.4,alerta,estavel,alerta,79.2,normal,15.8,excelente,28.82,chuva leve,75,1476,90.8,boa,NAO,256988720,195611116,305794,619525,4.92,21,20.8,182,80.76,84.69,52.94,11.91,35.65,81.78,1.41,41.7,22.96,6.5,37.58,42.3,0.26,1.4,1.08,0.61,2.28,1.32,1717539417,131,19.54
2026-05-24 04:39:59,Server-1,1,16,49:7e:b5:4e:4c:87,192.168.71.244,83.5,71.5,39.4,35.2,alerta,estavel,estavel,87.2,alta,7.8,boa,23.66,chuva leve,62,2366,54.4,excelente,NAO,492021320,391120738,646027,426552,3.64,13,40.6,179,92.51,76.26,39.14,69.97,62.51,26.8,6.56,19.78,30.05,6.89,28.14,23.81,0.01,2.56,2.25,1.81,1.96,2.75,1766747562,67,6.22
2026-05-24 04:40:59,Server-4,1,13,c5:22:09:11:ca:ef,192.168.106.41,87.8,65.0,74.2,24.33,alerta,estavel,estavel,92.3,normal,2.7,boa,31.35,chuva forte,96,2599,43.0,ruim,SIM,755054546,250716134,301763,846978,4.56,29,46.0,191,76.27,84.28,85.18,75.87,94.81,34.25,25.24,23.32,41.5,7.13,44.24,14.9,0.69,0.92,0.09,2.04,1.54,2.0,1776011902,84,16.75
2026-05-24 04:41:59,Server-4,3,20,bf:b6:af:83:01:42,192.168.230.45,77.4,90.2,57.1,25.1,alerta,critico,estavel,63.6,normal,31.4,excelente,23.7,chuva leve,100,3436,52.5,moderada,NAO,431916475,119178546,134571,247472,2.03,11,33.6,107,25.36,22.01,50.45,95.88,38.98,21.47,13.1,20.78,15.98,20.31,8.72,43.14,1.41,2.74,0.73,2.38,2.55,0.83,1742341686,404,45.97
2026-05-24 04:42:59,Server-10,1,9,2b:54:60:19:bf:8c,192.168.225.185,13.1,23.3,64.1,66.5,estavel,estavel,estavel,56.8,alta,38.2,boa,15.83,céu limpo,34,2370,58.2,boa,SIM,325429402,746437956,897156,376551,2.62,9,43.3,86,37.41,43.67,55.16,23.42,38.01,15.42,28.87,28.13,34.31,24.7,17.18,41.26,0.11,0.3,0.33,2.91,0.23,0.6,1796001997,402,54.58
2026-05-24 04:43:59,Server-1,5,3,ea:03:74:98:51:2f,192.168.152.50,13.4,28.4,77.9,60.1,estavel,estavel,estavel,81.6,alta,13.4,excelente,21.56,nublado,99,2874,73.4,boa,SIM,455555986,511671074,638092,285123,0.1,16,72.8,150,11.69,86.14,85.07,35.23,33.85,26.76,45.41,26.83,19.72,35.47,28.02,47.65,0.89,2.8,2.66,2.75,0.28,1.89,1776560158,157,25.23
2026-05-24 04:44:59,Server-2,5,17,0e:eb:a7:9d:84:e7,192.168.183.161,87.5,31.9,36.3,48.1,alerta,estavel,estavel,49.4,alta,45.6,excelente,33.89,chuva forte,34,3706,84.6,ruim,NAO,116607553,721326426,624613,694444,1.01,24,56.7,82,25.85,87.94,49.38,41.55,41.66,58.47,14.41,45.83,8.7,9.06,24.21,27.12,2.41,2.26,2.98,1.07,0.21,1.53,1725792502,196,35.16
2026-05-24 04:45:59,Server-3,3,14,32:4d:82:f8:fb:2b,192.168.192.111,60.5,99.4,45.9,31.4,estavel,critico,estavel,87.2,normal,7.8,boa,17.8,chuva leve,46,2938,61.0,excelente,SIM,197612875,109159252,842724,398898,0.94,27,73.2,127,97.99,85.09,93.13,15.16,47.47,62.32,47.77,13.0,18.35,1.72,7.87,3.98,1.96,1.21,1.83,1.12,0.21,1.39,1736733167,356,8.07
2026-05-24 04:46:59,Server-3,1,2,8b:ae:f7:4b:a4:a2,192.168.43.171,96.8,26.4,36.1,46.9,critico,estavel,estavel,41.3,alta,53.7,excelente,33.58,nublado,78,3032,48.8,boa,SIM,377490667,705135559,131037,347319,1.21,26,60.2,104,93.42,90.21,97.62,83.4,32.89,62.1,44.07,35.28,28.73,31.03,41.94,14.21,0.16,2.37,1.36,0.13,2.17,2.32,1762511569,457,52.03
2026-05-24 04:47:59,Server-6,4,9,3f:c6:fc:01:f3:e2,192.168.194.81,62.6,42.4,23.1,57.3,estavel,estavel,estavel,84.7,alta,10.3,ruim,19.95,céu limpo,91,1974,62.4,ruim,SIM,610116757,887692281,227516,788160,1.37,20,76.5,159,60.23,54.46,49.92,56.14,92.49,56.01,48.26,24.25,31.95,17.37,17.45,18.8,0.11,0.04,0.39,1.63,1.48,1.35,1712526552,381,51.13
2026-05-24 04:48:59,Server-7,3,9,fd:18:d5:ff:ad:f1,192.168.37.104,73.7,40.0,69.6,38.9,alerta,estavel,estavel,57.5,normal,37.5,excelente,28.58,nublado,77,1270,79.7,excelente,SIM,205291733,639038339,139518,839981,1.43,25,76.4,113,26.86,65.58,31.45,51.94,56.25,70.17,48.44,3.28,41.18,48.63,13.65,6.03,1.39,2.24,0.52,2.07,0.37,0.45,1746642052,72,36.69
2026-05-24 04:49:59,Server-1,3,12,59:be:db:4e:c9:5b,192.168.69.102,11.7,18.4,72.2,65.9,estavel,estavel,estavel,89.7,alta,5.3,ruim,23.49,nublado,33,3369,43.1,excelente,NAO,530138244,456085496,820141,681186,2.47,6,68.8,153,14.15,92.41,54.44,48.76,84.89,72.27,46.39,23.78,22.9,20.9,43.13,25.92,2.94,0.78,2.12,2.52,1.23,1.21,1748560025,57,8.38
